OrderId,orderItemId,sku,quantity,price,shippingfee,Name,address1,address2,city,county,postcode,country,phone,email,title,date
69302a37743c88b16aec5e4a,69193340a1ef0ba0c2c5b63d,KV64187,2,88.69,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Lot husband home.,2025-12-03T12:16:55.497Z
69302a37743c88b16aec5e4a,691aeef495f1c21160648781,OH73467,3,63.93,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Describe remember.,2025-12-03T12:16:55.497Z
69302a37743c88b16aec5e4a,690a55f788783673b393172d,CHILDNEW-3,2,9.73,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Secret Balloon Ride,2025-12-03T12:16:55.497Z
69302a38743c88b16aec5e50,690a633fcc02caeb6d1a1030,CLEAR-1762288447537-16,2,6.48,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Songs for the Abandoned City,2025-12-03T12:16:56.286Z
69302a38743c88b16aec5e50,6919331aa1ef0ba0c2c5b5aa,BZ58858,3,18.81,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Wear order miss certainly.,2025-12-03T12:16:56.286Z
69302a38743c88b16aec5e50,69191ed8176349027d8fc81c,SKU00017,3,13.50,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Sample Book Title 17,2025-12-03T12:16:56.286Z
69302a39743c88b16aec5e56,690a5ffa4b2fa7705cc8761d,CHILD-1762287610152-11,1,10.10,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Secret of the Flying Train,2025-12-03T12:16:57.062Z
69302a39743c88b16aec5e56,690a55f788783673b393173f,CLEARNEW-1,1,39.55,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Twilight Over the Docks,2025-12-03T12:16:57.062Z
69302a39743c88b16aec5e56,690a5ffa4b2fa7705cc8762c,CLEAR-1762287610157-6,3,4.88,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Through the Broken Window,2025-12-03T12:16:57.062Z
69302a39743c88b16aec5e5c,69193318a1ef0ba0c2c5b5a1,AT91615,2,8.00,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Federal so including.,2025-12-03T12:16:57.846Z
69302a39743c88b16aec5e5c,69193346a1ef0ba0c2c5b655,BI23229,3,29.85,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Central with red.,2025-12-03T12:16:57.846Z
69302a39743c88b16aec5e5c,691aeef595f1c21160648784,CF14361,3,41.31,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Stuff again together worry.,2025-12-03T12:16:57.846Z
69302a3a743c88b16aec5e62,690a61a73ae28fee5bef7e95,CLEAR-1762288039641-2,1,6.28,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Letters from the Northern Wind,2025-12-03T12:16:58.588Z
69302a3a743c88b16aec5e62,691aef2a95f1c21160648856,VZ66818,2,29.11,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Decision east.,2025-12-03T12:16:58.588Z
69302a3a743c88b16aec5e62,691aef1595f1c21160648803,OZ45159,1,11.51,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Pass including.,2025-12-03T12:16:58.588Z
