order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address_line1,shipping_address_line2,shipping_city,shipping_state,shipping_postcode,shipping_country,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692ecb2c708b77c0348d5f53,2025-12-02T11:19:08.041Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100016664,other cemetery Vol. 3,Toni Luettgen,,English,True Crime,,new,7.71,2,15.42,GBP,no,,,,,,paid,processing,
692ecb2c708b77c0348d5f53,2025-12-02T11:19:08.041Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100015856,standard status Vol. 1,Jean Monahan DDS,,English,Biography,,good,44.96,2,89.92,GBP,no,,,,,,paid,processing,
692ecb2c708b77c0348d5f53,2025-12-02T11:19:08.041Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100021826,fatal tomography Vol. 5,Ethel Bayer,,English,Investing,,like new,13.79,2,27.58,GBP,no,,,,,,paid,processing,
692ecb2c708b77c0348d5f59,2025-12-02T11:19:08.827Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,AH80969,9781038114129,Dinner forget.,Bruce Martin,4th,English,Fiction,,like new,39.34,1,39.34,GBP,yes,0.15,"dinner, memory, film",csv,AH80969,,paid,processing,
692ecb2c708b77c0348d5f59,2025-12-02T11:19:08.827Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,CLEARNEW-5,978-2-500000004,The Clockmaker’s Legacy,Perry Zemlak,,English,Clearance,"discount, sale, clearance",very good,21.70,1,21.70,GBP,yes,80.00,,manual,cd3da71e-bccf-4d62-b13f-45a62d7669c3,,paid,processing,
692ecb2c708b77c0348d5f59,2025-12-02T11:19:08.827Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100013939,understated maintainer Vol. 5,Sonia Zulauf,,English,Technology,,very good,42.71,1,42.71,GBP,no,,,,,,paid,processing,
692ecb2d708b77c0348d5f5f,2025-12-02T11:19:09.828Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100008056,spherical interior Vol. 1,Chris Nolan,,English,Finance,,very good,36.56,1,36.56,GBP,no,,,,,,paid,processing,
692ecb2d708b77c0348d5f5f,2025-12-02T11:19:09.828Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100024625,gullible fundraising Vol. 4,Mr. Terence Fritsch,,English,Self-Help,,acceptable,32.48,3,97.44,GBP,no,,,,,,paid,processing,
692ecb2d708b77c0348d5f5f,2025-12-02T11:19:09.828Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100007255,weary presume Vol. 4,Aubrey Nikolaus Sr.,,English,Poetry,,acceptable,9.22,2,18.44,GBP,no,,,,,,paid,processing,
692ecb2e708b77c0348d5f65,2025-12-02T11:19:10.647Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100012216,experienced wheel Vol. 4,Alicia Kertzmann,,English,Finance,,acceptable,40.40,3,121.20,GBP,no,,,,,,paid,processing,
692ecb2e708b77c0348d5f65,2025-12-02T11:19:10.647Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100026017,everlasting dulcimer Vol. 3,Levi Reinger,,English,True Crime,,like new,34.29,3,102.87,GBP,no,,,,,,paid,processing,
692ecb2e708b77c0348d5f65,2025-12-02T11:19:10.647Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100000650,unsung topsail Vol. 2,Stacy Kling,,English,Unknown,,new,26.96,2,53.92,GBP,yes,0.50,"Unsung Topsail, Volume 2, New Release",,,,paid,processing,
692ecb2f708b77c0348d5f6b,2025-12-02T11:19:11.481Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100027902,grizzled barracks Vol. 2,Floyd Schulist,,English,Essays,,new,13.59,2,27.18,GBP,no,,,,,,paid,processing,
692ecb2f708b77c0348d5f6b,2025-12-02T11:19:11.481Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100003801,fatherly jogging Vol. 4,Mr. Darryl Armstrong PhD,,English,Self-Help,,new,14.40,1,14.40,GBP,no,,,,,,paid,processing,
692ecb2f708b77c0348d5f6b,2025-12-02T11:19:11.481Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100010000,leading vision Vol. 4,Jorge Block,,English,Entrepreneurship,,very good,43.84,2,87.68,GBP,no,,,,,,paid,processing,
