order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692a08b25211049ecee449fd,2025-11-28T20:40:18.437Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100007917,grubby ruin Vol. 5,Ricky Morar,,English,Mystery,,acceptable,39.49,2,78.98,GBP,no,,,,,,paid,delivered,
692a08b25211049ecee449fd,2025-11-28T20:40:18.437Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100017637,dull quinoa Vol. 5,Yvonne Langworth,,English,Mystery,,acceptable,37.70,1,37.70,GBP,no,,,,,,paid,delivered,
692a08b25211049ecee449fd,2025-11-28T20:40:18.437Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100002404,proper saloon Vol. 4,Lyle Rath,,English,Business,,like new,30.03,3,90.09,GBP,no,,,,,,paid,delivered,
692a08b55211049ecee44a09,2025-11-28T20:40:21.434Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100008098,adolescent grandpa Vol. 1,Eva Littel,,English,History,,acceptable,40.52,1,40.52,GBP,no,,,,,,paid,delivered,
692a08b55211049ecee44a09,2025-11-28T20:40:21.434Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",752322,9780948238116,The Mortdecai Trilogy (752322),Kyril Bonfiglioli,,English,Fiction,,good,19.38,3,58.14,GBP,no,,,csv,752322,,paid,delivered,
692a08b55211049ecee44a09,2025-11-28T20:40:21.434Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100004643,yummy teammate Vol. 4,Maxine Roberts,,English,LGBTQ+ Fiction,,acceptable,27.38,1,27.38,GBP,no,,,,,,paid,delivered,
692a08b85211049ecee44a15,2025-11-28T20:40:24.417Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100003197,rapid solution Vol. 2,Domingo Treutel,,English,Politics,,good,31.23,1,31.23,GBP,no,,,,,,paid,delivered,
692a08b85211049ecee44a15,2025-11-28T20:40:24.417Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100017934,stained tool Vol. 4,Alfred Schuppe,,English,African Literature,,acceptable,32.64,3,97.92,GBP,no,,,,,,paid,delivered,
692a08b85211049ecee44a15,2025-11-28T20:40:24.417Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100023833,foolhardy duffel Vol. 1,Vernon Lakin,,English,Parenting,,acceptable,40.29,2,80.58,GBP,no,,,,,,paid,delivered,
692a08bb5211049ecee44a21,2025-11-28T20:40:27.543Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100010981,brisk underneath Vol. 3,Jackie Quigley MD,,English,LGBTQ+ Fiction,,like new,44.05,3,132.15,GBP,no,,,,,,paid,delivered,
692a08bb5211049ecee44a21,2025-11-28T20:40:27.543Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",AP19755,9780465792023,Drive guy hand avoid.,Sarah Williams,5th,French,Miscellaneous,,very good,48.01,3,144.03,GBP,yes,0.05,"placeholder, unidentifiable content, data entry",csv,AP19755,,paid,delivered,
692a08bb5211049ecee44a21,2025-11-28T20:40:27.543Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100018916,wilted steeple Vol. 1,Mr. Bernard Moore,,English,Leadership,,new,41.79,1,41.79,GBP,no,,,,,,paid,delivered,
692a08be5211049ecee44a2d,2025-11-28T20:40:30.365Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100001669,reasonable puppet Vol. 2,Maxine Halvorson,,English,Fantasy,,new,33.79,2,67.58,GBP,no,,,,,,paid,delivered,
692a08be5211049ecee44a2d,2025-11-28T20:40:30.365Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100016165,messy minority Vol. 4,Dr. Pauline Sporer,,English,Travel,,good,13.04,1,13.04,GBP,no,,,,,,paid,delivered,
692a08be5211049ecee44a2d,2025-11-28T20:40:30.365Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100014154,each dependency Vol. 3,Eula Carroll,,English,Graphic Novels,,acceptable,13.78,3,41.34,GBP,no,,,,,,paid,delivered,
