order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address_line1,shipping_address_line2,shipping_city,shipping_state,shipping_postcode,shipping_country,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692ececaaa5d87b96ac683c6,2025-12-02T11:34:34.480Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100010018,crowded summer Vol. 3,Alex Denesik DDS,,English,Entrepreneurship,,acceptable,23.62,3,70.86,GBP,no,,,,,,paid,processing,
692ececaaa5d87b96ac683c6,2025-12-02T11:34:34.480Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100012329,skeletal emergent Vol. 5,Roman Hand,,English,Photography,,like new,8.03,2,16.06,GBP,no,,,,,,paid,processing,
692ececaaa5d87b96ac683c6,2025-12-02T11:34:34.480Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100005520,frugal instructor Vol. 4,Santos Yundt,,English,Science,,good,9.19,2,18.38,GBP,no,,,,,,paid,processing,
692ececbaa5d87b96ac683cf,2025-12-02T11:34:35.293Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100017244,rapid unit Vol. 3,Theodore Legros,,English,Technology,,very good,36.61,3,109.83,GBP,no,,,,,,paid,processing,
692ececbaa5d87b96ac683cf,2025-12-02T11:34:35.293Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100002347,steep formula Vol. 4,Desiree Bayer-Jerde,,English,Leadership,,very good,29.20,2,58.40,GBP,no,,,,,,paid,processing,
692ececbaa5d87b96ac683cf,2025-12-02T11:34:35.293Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100000581,Test Book #581,Unknown,,English,Cookbooks,,good,40.13,2,80.26,GBP,no,,,,,,paid,processing,
692ececcaa5d87b96ac683d5,2025-12-02T11:34:36.103Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100009518,lost grandson Vol. 5,Terence Ortiz,,English,Self-Help,,acceptable,23.32,3,69.96,GBP,no,,,,,,paid,processing,
692ececcaa5d87b96ac683d5,2025-12-02T11:34:36.103Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100005324,polite resource Vol. 2,Ms. Dora Stehr,,English,Memoir,,very good,33.09,3,99.27,GBP,no,,,,,,paid,processing,
692ececcaa5d87b96ac683d5,2025-12-02T11:34:36.103Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100001141,utter scorn Vol. 5,Nancy Tremblay,,English,Fiction,,like new,40.74,1,40.74,GBP,yes,0.70,"Volume 5, Scorn, Series",,,,paid,processing,
692ececcaa5d87b96ac683db,2025-12-02T11:34:36.970Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100000563,wasteful sauerkraut Vol. 5,Bryant McCullough,,English,YA Fiction,,acceptable,40.00,1,40.00,GBP,no,,,,,,paid,processing,
692ececcaa5d87b96ac683db,2025-12-02T11:34:36.970Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100000432,well-worn place Vol. 3,Paulette Farrell,,English,Fiction,,good,15.85,3,47.55,GBP,yes,0.75,"Volume 3, Well-Worn Place, Paulette Farrell",,,,paid,processing,
692ececcaa5d87b96ac683db,2025-12-02T11:34:36.970Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100004251,foolish passport Vol. 3,Mrs. Patsy Bednar,,English,Graphic Novels,,new,26.36,1,26.36,GBP,no,,,,,,paid,processing,
692ececdaa5d87b96ac683e1,2025-12-02T11:34:37.852Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100000477,messy t-shirt Vol. 3,Jan Reynolds,,English,Fiction,,acceptable,19.70,3,59.10,GBP,yes,0.65,"Volume Series, Unknown Plot, English Language",,,,paid,processing,
692ececdaa5d87b96ac683e1,2025-12-02T11:34:37.852Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,KU50499,9780394051017,Information report grow writer.,Stephen Miller,3th,Italian,General,,acceptable,14.57,1,14.57,GBP,yes,0.15,"information, report, writer",csv,KU50499,,paid,processing,
692ececdaa5d87b96ac683e1,2025-12-02T11:34:37.852Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100009293,worst mathematics Vol. 2,Robyn Mills,,English,Philosophy,,new,42.94,2,85.88,GBP,no,,,,,,paid,processing,
