order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
6924be4a03598a7c6c898bd5,2025-11-24T20:21:30.492Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000924,jagged chapel Vol. 2,Leslie Grant,,English,Unknown,,like new,8.39,2,16.78,GBP,yes,0.70,"Volume 2, Leslie Grant, English",,,,paid,out_for_delivery,
6924be4a03598a7c6c898bd5,2025-11-24T20:21:30.492Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100007914,snappy wallaby Vol. 2,Arlene Osinski,,English,Art,,good,32.51,3,97.53,GBP,no,,,,,,paid,out_for_delivery,
6924be4a03598a7c6c898bd5,2025-11-24T20:21:30.492Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000978,moral impact Vol. 4,Gina Turcotte Sr.,,English,Philosophy,,acceptable,37.48,1,37.48,GBP,yes,0.70,"Ethics, Moral Philosophy, Volume 4",,,,paid,out_for_delivery,
6924be4d03598a7c6c898be0,2025-11-24T20:21:33.375Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100022463,dark cinder Vol. 4,Eleanor Marquardt,,English,Self-Help,,good,22.41,1,22.41,GBP,no,,,,,,paid,out_for_delivery,
6924be4d03598a7c6c898be0,2025-11-24T20:21:33.375Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100005089,pertinent vision Vol. 3,Dustin Mitchell,,English,Textbooks,,acceptable,43.81,2,87.62,GBP,no,,,,,,paid,out_for_delivery,
6924be4d03598a7c6c898be0,2025-11-24T20:21:33.375Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100009606,unlawful mathematics Vol. 4,Rachel Lubowitz,,English,Textbooks,,good,43.13,1,43.13,GBP,no,,,,,,paid,out_for_delivery,
6924be5003598a7c6c898beb,2025-11-24T20:21:36.485Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100022442,grown taxicab Vol. 4,Grant Mayer,,English,Mindfulness,,acceptable,33.79,1,33.79,GBP,no,,,,,,paid,out_for_delivery,
6924be5003598a7c6c898beb,2025-11-24T20:21:36.485Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100002692,damp utilization Vol. 1,Adam Von-Kuhn,,English,Biography,,acceptable,42.29,2,84.58,GBP,no,,,,,,paid,out_for_delivery,
6924be5003598a7c6c898beb,2025-11-24T20:21:36.485Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100010658,elastic diver Vol. 5,Keith Labadie,,English,LGBTQ+ Fiction,,very good,11.05,1,11.05,GBP,no,,,,,,paid,out_for_delivery,
6924be5303598a7c6c898bf6,2025-11-24T20:21:39.717Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000851,Test Book #851,Unknown,,English,Test Prep,,very good,8.36,2,16.72,GBP,no,,,,,,paid,out_for_delivery,
