OrderId,orderItemId,sku,quantity,price,shippingfee,Name,address1,address2,city,county,postcode,country,phone,email,title,date
69302c09dc799ada26e21052,69191ed8176349027d8fc81c,SKU00017,1,13.50,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Sample Book Title 17,2025-12-03T12:24:41.717Z
69302c09dc799ada26e21052,691aeefe95f1c211606487aa,RV04451,2,22.09,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Middle maybe discuss us.,2025-12-03T12:24:41.717Z
69302c09dc799ada26e21052,6919332aa1ef0ba0c2c5b5e2,PH08115,3,60.41,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Cause raise.,2025-12-03T12:24:41.717Z
69302c0adc799ada26e21058,691aef0695f1c211606487c9,XO91978,1,8.81,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Yeah spring option.,2025-12-03T12:24:42.475Z
69302c0adc799ada26e21058,691aeeec95f1c21160648762,OF72947,2,61.80,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Drop scientist design.,2025-12-03T12:24:42.475Z
69302c0adc799ada26e21058,690a5ffa4b2fa7705cc87633,CLEAR-1762287610158-13,3,5.22,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Lost Notes from Spring,2025-12-03T12:24:42.475Z
69302c0bdc799ada26e2105e,690a633fcc02caeb6d1a1027,CLEAR-1762288447536-7,2,5.31,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Garden of Broken Statues,2025-12-03T12:24:43.252Z
69302c0bdc799ada26e2105e,69193311a1ef0ba0c2c5b588,VE72478,1,75.59,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Bring film fire.,2025-12-03T12:24:43.252Z
69302c0bdc799ada26e2105e,691aef2d95f1c21160648860,UL25586,1,99.51,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,That produce public space.,2025-12-03T12:24:43.252Z
69302c0cdc799ada26e21064,690a61a73ae28fee5bef7e9c,CLEAR-1762288039642-9,3,6.08,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Forgotten Violin,2025-12-03T12:24:44.066Z
69302c0cdc799ada26e21064,69193352a1ef0ba0c2c5b688,LX61594,3,8.02,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Box develop full different.,2025-12-03T12:24:44.066Z
69302c0cdc799ada26e21064,691aef1895f1c21160648813,ZY04814,1,85.61,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Oil our face good space.,2025-12-03T12:24:44.066Z
69302c0cdc799ada26e2106a,6919331fa1ef0ba0c2c5b5bf,VR48502,2,45.77,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Fear Mr note art.,2025-12-03T12:24:44.804Z
69302c0cdc799ada26e2106a,6916abcdc6df088687c32f4a,752103,1,3.49,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The House on Moon Lake (752103),2025-12-03T12:24:44.804Z
69302c0cdc799ada26e2106a,690a61a73ae28fee5bef7ea1,CLEAR-1762288039642-14,2,3.52,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Paper Hearts and Rusted Chains,2025-12-03T12:24:44.804Z
