order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address_line1,shipping_address_line2,shipping_city,shipping_state,shipping_postcode,shipping_country,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692ecd67c3561aa090da0e34,2025-12-02T11:28:39.964Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100000189,intent license Vol. 4,Ramon Corwin,,English,Psychology,,new,21.92,2,43.84,GBP,no,,,,,,paid,processing,
692ecd67c3561aa090da0e34,2025-12-02T11:28:39.964Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100004276,shameful parade Vol. 2,Dianna Gutmann,,English,Philosophy,,acceptable,40.11,1,40.11,GBP,no,,,,,,paid,processing,
692ecd67c3561aa090da0e34,2025-12-02T11:28:39.964Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100000407,Test Book #407,Unknown,,English,Marketing,,very good,19.51,2,39.02,GBP,no,,,,,,paid,processing,
692ecd68c3561aa090da0e3a,2025-12-02T11:28:40.833Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100021177,tepid submitter Vol. 2,Roderick Lehner-Dach,,English,Science,,good,33.40,3,100.20,GBP,no,,,,,,paid,processing,
692ecd68c3561aa090da0e3a,2025-12-02T11:28:40.833Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100002918,profitable jazz Vol. 3,Eloise Moen,,English,Health & Wellness,,acceptable,42.69,2,85.38,GBP,no,,,,,,paid,processing,
692ecd68c3561aa090da0e3a,2025-12-02T11:28:40.833Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100018735,yearly jump Vol. 4,Sheila Cole,,English,History,,acceptable,25.18,1,25.18,GBP,no,,,,,,paid,processing,
692ecd69c3561aa090da0e40,2025-12-02T11:28:41.853Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100024163,sugary settler Vol. 2,Kara Bahringer,,English,Literary Fiction,,acceptable,28.99,2,57.98,GBP,no,,,,,,paid,processing,
692ecd69c3561aa090da0e40,2025-12-02T11:28:41.853Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100002091,imaginary hunt Vol. 3,Ms. Laurie Kohler,,English,Comics & Graphic Novels,,very good,44.70,2,89.40,GBP,yes,0.75,"Manga, Fantasy, Adventure",,,,paid,processing,
692ecd69c3561aa090da0e40,2025-12-02T11:28:41.853Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100021384,another statue Vol. 5,Pauline Stanton,,English,Graphic Novels,,good,16.46,1,16.46,GBP,no,,,,,,paid,processing,
692ecd6ac3561aa090da0e46,2025-12-02T11:28:42.758Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100003081,thrifty formamide Vol. 2,Abraham Blick,,English,Marketing,,acceptable,9.29,2,18.58,GBP,no,,,,,,paid,processing,
692ecd6ac3561aa090da0e46,2025-12-02T11:28:42.758Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,RA75224,9780233906072,Ask computer debate war bring.,Joshua Davis,5th,English,Nonfiction,,acceptable,58.32,3,174.96,GBP,yes,0.30,"robotics, STEM, inspiration",csv,RA75224,,paid,processing,
692ecd6ac3561aa090da0e46,2025-12-02T11:28:42.758Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100004636,menacing tuba Vol. 2,Seth Johnston,,English,Investing,,good,26.45,1,26.45,GBP,no,,,,,,paid,processing,
692ecd6bc3561aa090da0e4c,2025-12-02T11:28:43.657Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100015470,meaty analogy Vol. 1,Paulette Ullrich,,English,Latin American Literature,,acceptable,20.73,2,41.46,GBP,no,,,,,,paid,processing,
692ecd6bc3561aa090da0e4c,2025-12-02T11:28:43.657Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100003746,youthful futon Vol. 4,Franklin Terry,,English,Investing,,good,6.47,2,12.94,GBP,no,,,,,,paid,processing,
692ecd6bc3561aa090da0e4c,2025-12-02T11:28:43.657Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100002093,harmful sideboard Vol. 5,Felipe Rowe,,English,Poetry,,like new,42.84,3,128.52,GBP,no,,,,,,paid,processing,
