order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address_line1,shipping_address_line2,shipping_city,shipping_state,shipping_postcode,shipping_country,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692eccedb21fcbc53b2dcc15,2025-12-02T11:26:37.939Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100012583,muddy swordfish Vol. 2,Paula Lind,,English,Comics,,acceptable,41.37,1,41.37,GBP,no,,,,,,paid,processing,
692eccedb21fcbc53b2dcc15,2025-12-02T11:26:37.939Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100000742,Test Book #742,Unknown,,English,Technology,,new,42.33,3,126.99,GBP,no,,,,,,paid,processing,
692eccedb21fcbc53b2dcc15,2025-12-02T11:26:37.939Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,CLEAR-1762288039641-5,978-2-500000005,Ghosts of the Iron Station,Lionel White-Mills,,English,Clearance,"discount, sale, clearance",acceptable,4.59,3,13.77,GBP,yes,85.00,,manual,aaba9ba0-2f49-4eae-b417-a0abd160c3f4,,paid,processing,
692ecceeb21fcbc53b2dcc1d,2025-12-02T11:26:38.855Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100000550,extroverted co-producer Vol. 1,Hannah Gleichner,,English,Self-Help,,like new,30.10,3,90.30,GBP,yes,0.75,"Extroversion, Self-Improvement, Personal Development",,,,paid,processing,
692ecceeb21fcbc53b2dcc1d,2025-12-02T11:26:38.855Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100013470,yummy bourgeoisie Vol. 2,Kenneth Corkery,,English,Technology,,good,10.35,2,20.70,GBP,no,,,,,,paid,processing,
692ecceeb21fcbc53b2dcc1d,2025-12-02T11:26:38.855Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100004059,superior marten Vol. 5,Christina Lockman,,English,Romance,,acceptable,5.84,1,5.84,GBP,no,,,,,,paid,processing,
692eccefb21fcbc53b2dcc23,2025-12-02T11:26:39.776Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100010586,homely printer Vol. 3,Dr. Andrea Ziemann,,English,Adventure,,acceptable,38.02,3,114.06,GBP,no,,,,,,paid,processing,
692eccefb21fcbc53b2dcc23,2025-12-02T11:26:39.776Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100010045,well-off gripper Vol. 4,Clinton Beer,,English,Self-Help,,acceptable,43.82,3,131.46,GBP,no,,,,,,paid,processing,
692eccefb21fcbc53b2dcc23,2025-12-02T11:26:39.776Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100013762,common video Vol. 4,Ben Conroy,,English,Poetry,,good,22.90,2,45.80,GBP,no,,,,,,paid,processing,
692eccf0b21fcbc53b2dcc29,2025-12-02T11:26:40.667Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100005124,stable sonata Vol. 5,Carole Torp,,English,Comics,,like new,14.59,2,29.18,GBP,no,,,,,,paid,processing,
692eccf0b21fcbc53b2dcc29,2025-12-02T11:26:40.667Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100013152,common instructor Vol. 1,Jean Yundt,,English,Photography,,new,18.21,1,18.21,GBP,no,,,,,,paid,processing,
692eccf0b21fcbc53b2dcc29,2025-12-02T11:26:40.667Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100019271,live possession Vol. 1,Brent Torphy,,English,African Literature,,like new,33.95,2,67.90,GBP,no,,,,,,paid,processing,
692eccf1b21fcbc53b2dcc2f,2025-12-02T11:26:41.637Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100022403,obvious adviser Vol. 2,Gail Hintz-Little I,,English,African Literature,,good,27.06,1,27.06,GBP,no,,,,,,paid,processing,
692eccf1b21fcbc53b2dcc2f,2025-12-02T11:26:41.637Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100006626,yearly galoshes Vol. 2,Louise Roob,,English,Nature & Environment,,new,29.46,2,58.92,GBP,no,,,,,,paid,processing,
692eccf1b21fcbc53b2dcc2f,2025-12-02T11:26:41.637Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,London,,,GB,N/A,978-3-100026982,negligible mixture Vol. 3,Krystal Walter,,English,Parenting,,very good,32.49,2,64.98,GBP,no,,,,,,paid,processing,
