order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692472c33677258d592934a9,2025-11-24T14:59:15.636Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100008433,parched certification Vol. 5,Miss Rosie Cronin,,English,Graphic Novels,,new,24.57,2,49.14,GBP,no,,,,,,paid,processing,
692472c33677258d592934a9,2025-11-24T14:59:15.636Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100011382,average morning Vol. 3,Tina Bergnaum,,English,Drama,,acceptable,43.53,3,130.59,GBP,no,,,,,,paid,processing,
692472c33677258d592934a9,2025-11-24T14:59:15.636Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100010487,well-worn outset Vol. 4,Blanca Emard,,English,Parenting,,acceptable,15.64,2,31.28,GBP,no,,,,,,paid,processing,
692472c53677258d592934b6,2025-11-24T14:59:17.177Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100011736,optimal pillow Vol. 2,Annette Flatley-Corwin,,English,Science Fiction,,good,30.00,2,60.00,GBP,no,,,,,,paid,processing,
692472c53677258d592934b6,2025-11-24T14:59:17.177Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100005412,teeming husband Vol. 1,Randall Johnson,,English,Marketing,,new,25.14,1,25.14,GBP,no,,,,,,paid,processing,
692472c53677258d592934b6,2025-11-24T14:59:17.177Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",FS58131,9780272115381,Recognize ok enter fill.,Andrew Brooks,2th,German,Technical Reference,,new,67.73,2,135.46,GBP,yes,0.05,"German language, Instructions, Software",csv,FS58131,,paid,processing,
692472c63677258d592934c1,2025-11-24T14:59:18.759Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",AW20014,9781443575768,Management similar kind kind.,Katherine Mcclure,2th,French,Business & Economics,,good,77.90,2,155.80,GBP,yes,0.65,"Management, Business, Leadership",csv,AW20014,,paid,processing,
692472c63677258d592934c1,2025-11-24T14:59:18.759Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100025841,lumbering instructor Vol. 5,Darrell Hammes MD,,English,Thriller,,good,34.46,1,34.46,GBP,no,,,,,,paid,processing,
692472c63677258d592934c1,2025-11-24T14:59:18.759Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100021084,shy mobility Vol. 4,Jennie Jaskolski,,English,Global Literature,,very good,30.44,2,60.88,GBP,no,,,,,,paid,processing,
692472c83677258d592934cc,2025-11-24T14:59:20.172Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100000692,aware marksman Vol. 2,Jordan King,,English,Psychology,,new,38.05,2,76.10,GBP,no,,,,,,paid,processing,
692472c83677258d592934cc,2025-11-24T14:59:20.172Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100008300,flashy whack Vol. 5,Sheila Bednar,,English,Mystery,,very good,38.74,2,77.48,GBP,no,,,,,,paid,processing,
692472c83677258d592934cc,2025-11-24T14:59:20.172Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100003830,legal tennis Vol. 2,Johnnie Bernhard,,English,True Crime,,good,11.47,2,22.94,GBP,no,,,,,,paid,processing,
692472c93677258d592934d7,2025-11-24T14:59:21.667Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100000685,Test Book #685,Unknown,,English,Children’s Books,,acceptable,29.81,2,59.62,GBP,no,,,,,,paid,processing,
692472c93677258d592934d7,2025-11-24T14:59:21.667Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100027824,interesting omelet Vol. 1,Howard Bergnaum MD,,English,Nature & Environment,,like new,33.94,1,33.94,GBP,no,,,,,,paid,processing,
692472c93677258d592934d7,2025-11-24T14:59:21.667Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100009624,little self-confidence Vol. 3,Miss Essie Kemmer,,English,Entrepreneurship,,like new,26.28,1,26.28,GBP,no,,,,,,paid,processing,
