OrderId,orderItemId,sku,quantity,price,shippingfee,Name,address1,address2,city,county,postcode,country,phone,email,title,date
69302a64063899e5f67d728a,6919333ca1ef0ba0c2c5b62e,DB89517,1,16.92,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Else character go sense.,2025-12-03T12:17:40.502Z
69302a64063899e5f67d728a,690a55f788783673b393172e,CHILDNEW-4,3,13.21,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Ollie’s Big Ocean Trip,2025-12-03T12:17:40.502Z
69302a64063899e5f67d728a,690a55f788783673b393173d,CHILDNEW-19,1,13.39,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Talking Mango Tree,2025-12-03T12:17:40.502Z
69302a65063899e5f67d7290,690a633fcc02caeb6d1a1029,CLEAR-1762288447536-9,2,4.95,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Forgotten Violin,2025-12-03T12:17:41.293Z
69302a65063899e5f67d7290,69193319a1ef0ba0c2c5b5a4,NC93162,2,41.75,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Boy use treat.,2025-12-03T12:17:41.293Z
69302a65063899e5f67d7290,690a61a73ae28fee5bef7e9b,CLEAR-1762288039642-8,3,3.18,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,A Symphony of Dust,2025-12-03T12:17:41.293Z
69302a66063899e5f67d7296,691aef3095f1c21160648869,NZ65500,2,36.60,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Word my sell off.,2025-12-03T12:17:42.060Z
69302a66063899e5f67d7296,69191ed4176349027d8fc80a,SKU00012,1,11.00,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Sample Book Title 12,2025-12-03T12:17:42.060Z
69302a66063899e5f67d7296,690a55f788783673b393172d,CHILDNEW-3,1,9.73,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Secret Balloon Ride,2025-12-03T12:17:42.060Z
69302a66063899e5f67d729c,690a61a73ae28fee5bef7ea4,CLEAR-1762288039642-17,1,3.75,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Mirror Seller’s Son,2025-12-03T12:17:42.838Z
69302a66063899e5f67d729c,690a5ffa4b2fa7705cc87630,CLEAR-1762287610158-10,1,3.50,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Winter Lantern,2025-12-03T12:17:42.838Z
69302a66063899e5f67d729c,691aeeec95f1c2116064875f,PX39472,1,69.11,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Business ready.,2025-12-03T12:17:42.838Z
69302a67063899e5f67d72a2,690a5ffa4b2fa7705cc87612,CHILD-1762287610147-0,2,10.43,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,The Rainbow Kite,2025-12-03T12:17:43.578Z
69302a67063899e5f67d72a2,691aeef695f1c21160648787,DW84542,2,40.65,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,Cost boy large international control.,2025-12-03T12:17:43.578Z
69302a67063899e5f67d72a2,690a633fcc02caeb6d1a1032,CLEAR-1762288447537-18,2,3.41,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,,A Storm Called Yesterday,2025-12-03T12:17:43.578Z
