order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address_line1,shipping_address_line2,shipping_city,shipping_state,shipping_postcode,shipping_country,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692ed2fc1e69e0ead8cb6970,2025-12-02T11:52:28.185Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100000439,Test Book #439,Unknown,,English,YA Fiction,,new,27.63,1,27.63,GBP,no,,,,,,paid,processing,
692ed2fc1e69e0ead8cb6970,2025-12-02T11:52:28.185Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100009975,failing charm Vol. 1,Melissa Doyle,,English,Photography,,new,37.30,1,37.30,GBP,no,,,,,,paid,processing,
692ed2fc1e69e0ead8cb6970,2025-12-02T11:52:28.185Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100009942,impeccable pick Vol. 5,Peggy Baumbach,,English,Memoir,,acceptable,35.80,1,35.80,GBP,no,,,,,,paid,processing,
692ed2fd1e69e0ead8cb6976,2025-12-02T11:52:29.071Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,LP67262,9781384053196,Side prepare car how apply.,Glenda Peters,1th,English,,,very good,72.47,3,217.41,GBP,no,,,csv,LP67262,,paid,processing,
692ed2fd1e69e0ead8cb6976,2025-12-02T11:52:29.071Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100004688,worthwhile tail Vol. 4,Angie Erdman,,English,Investing,,good,23.00,3,69.00,GBP,no,,,,,,paid,processing,
692ed2fd1e69e0ead8cb6976,2025-12-02T11:52:29.071Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100018785,fruitful tapioca Vol. 4,Jessie Conroy,,English,Essays,,very good,40.50,2,81.00,GBP,no,,,,,,paid,processing,
692ed2fe1e69e0ead8cb697c,2025-12-02T11:52:30.168Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100001337,runny pantyhose Vol. 5,Noel Christiansen,,English,YA Fiction,,good,37.27,2,74.54,GBP,no,,,,,,paid,processing,
692ed2fe1e69e0ead8cb697c,2025-12-02T11:52:30.168Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100004432,stingy validity Vol. 1,Alexander Mueller,,English,Literary Fiction,,good,37.36,1,37.36,GBP,no,,,,,,paid,processing,
692ed2fe1e69e0ead8cb697c,2025-12-02T11:52:30.168Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100008294,unlined discourse Vol. 5,Connie Rau,,English,Mindfulness,,good,31.54,1,31.54,GBP,no,,,,,,paid,processing,
692ed2fe1e69e0ead8cb6982,2025-12-02T11:52:31.001Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100006006,unwelcome airline Vol. 4,Dr. Rex Larkin PhD,,English,Nature & Environment,,good,12.26,3,36.78,GBP,no,,,,,,paid,processing,
692ed2fe1e69e0ead8cb6982,2025-12-02T11:52:31.001Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100005621,unconscious decongestant Vol. 2,Wilbert Braun,,English,Graphic Novels,,very good,27.53,2,55.06,GBP,no,,,,,,paid,processing,
692ed2fe1e69e0ead8cb6982,2025-12-02T11:52:31.001Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100021562,tricky opera Vol. 1,Emma Vandervort,,English,Contemporary Fiction,,good,34.30,3,102.90,GBP,no,,,,,,paid,processing,
692ed2ff1e69e0ead8cb6988,2025-12-02T11:52:31.857Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100003698,idealistic adult Vol. 2,Bennie Beer DVM,,English,Politics,,good,20.97,1,20.97,GBP,no,,,,,,paid,processing,
692ed2ff1e69e0ead8cb6988,2025-12-02T11:52:31.857Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100016832,nocturnal slipper Vol. 1,Rebecca Emmerich,,English,Graphic Novels,,new,22.80,3,68.40,GBP,no,,,,,,paid,processing,
692ed2ff1e69e0ead8cb6988,2025-12-02T11:52:31.857Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100027121,merry pillow Vol. 5,Kendra Jacobs,,English,Leadership,,good,13.02,3,39.06,GBP,no,,,,,,paid,processing,
