order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692a083feb233278f6fa0111,2025-11-28T20:38:23.420Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100009110,pleasant finding Vol. 5,Roland Jenkins,,English,Contemporary Fiction,,very good,40.04,2,80.08,GBP,no,,,,,,paid,dispatched,
692a083feb233278f6fa0111,2025-11-28T20:38:23.420Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100003743,unsung pants Vol. 5,Lorene Stark,,English,Essays,,very good,14.99,3,44.97,GBP,no,,,,,,paid,dispatched,
692a083feb233278f6fa0111,2025-11-28T20:38:23.420Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",UL25586,9780319639719,That produce public space.,Jeremy Green,4th,French,Urban Studies,,very good,99.51,2,199.02,GBP,yes,0.10,"public space, urbanism, sociology",csv,UL25586,,paid,dispatched,
692a0841eb233278f6fa011c,2025-11-28T20:38:25.065Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100009618,small ravioli Vol. 1,Ramona Lueilwitz-Sporer,,English,Marketing,,very good,27.57,3,82.71,GBP,no,,,,,,paid,dispatched,
692a0841eb233278f6fa011c,2025-11-28T20:38:25.065Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100007660,muted hammock Vol. 3,Jasmine Rogahn,,English,Language Learning,,like new,11.77,3,35.31,GBP,no,,,,,,paid,dispatched,
692a0841eb233278f6fa011c,2025-11-28T20:38:25.065Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100021888,guilty seal Vol. 3,Christine Cummerata PhD,,English,Investing,,like new,12.08,1,12.08,GBP,no,,,,,,paid,dispatched,
692a0842eb233278f6fa0125,2025-11-28T20:38:26.699Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000358,memorable marimba Vol. 3,Angelo Harber-Morar IV,,English,Music,,acceptable,6.49,2,12.98,GBP,yes,0.75,"Marimba, Instructional, Volume 3",,,,paid,dispatched,
692a0842eb233278f6fa0125,2025-11-28T20:38:26.699Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100017978,wry popularity Vol. 5,Fred Boehm-Heidenreich,,English,Travel,,good,27.65,2,55.30,GBP,no,,,,,,paid,dispatched,
692a0842eb233278f6fa0125,2025-11-28T20:38:26.699Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",PP85269,9780799646535,Far off treatment Mrs growth.,Brittany Ball,3th,English,Experimental Fiction,,new,49.31,2,98.62,GBP,yes,0.15,"experimental, abstract, surreal",csv,PP85269,,paid,dispatched,
692a0844eb233278f6fa012e,2025-11-28T20:38:28.339Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100013839,vengeful quinoa Vol. 4,Genevieve Shanahan,,English,Parenting,,good,20.36,1,20.36,GBP,no,,,,,,paid,dispatched,
