OrderId,orderItemId,sku,quantity,price,shippingfee,Name,address1,address2,city,county,postcode,country,phone,email,title,date
69314c3165c2e0bf1427083c,6916abd7c6df088687c32f73,753164,3,3.49,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Tyrant (753164),2025-12-04T08:54:10.001Z
69314c3165c2e0bf1427083c,6916abcac6df088687c32f40,751906,3,3.49,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,The Rough Guide to Thailand's Beaches and Islands (751906),2025-12-04T08:54:10.001Z
69314c3165c2e0bf1427083c,6916abd5c6df088687c32f68,753093,3,19.47,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,St.Joseph of Arimathea at Glastonbury (753093),2025-12-04T08:54:10.001Z
69314c3265c2e0bf14270844,6916abd9c6df088687c32f79,753292,1,3.49,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Emotional Intelligence (753292),2025-12-04T08:54:10.879Z
69314c3265c2e0bf14270844,6916abccc6df088687c32f47,752001,3,90.66,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,The Jungle of Peril (752001),2025-12-04T08:54:10.879Z
69314c3265c2e0bf14270844,6916abcfc6df088687c32f53,752322,1,19.38,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,The Mortdecai Trilogy (752322),2025-12-04T08:54:10.879Z
69314c3365c2e0bf1427084a,6916abd6c6df088687c32f6b,753106,3,3.49,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,The Bay at Midnight (753106),2025-12-04T08:54:11.671Z
69314c3365c2e0bf1427084a,6916abccc6df088687c32f47,752001,3,90.66,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,The Jungle of Peril (752001),2025-12-04T08:54:11.671Z
69314c3365c2e0bf1427084a,6916abd3c6df088687c32f5f,752847,1,28.21,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Grannie's Kitchen - Recipes from The North East of England (752847),2025-12-04T08:54:11.671Z
69314c3465c2e0bf14270850,6916abd5c6df088687c32f68,753093,2,19.47,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,St.Joseph of Arimathea at Glastonbury (753093),2025-12-04T08:54:12.428Z
69314c3465c2e0bf14270850,6916abd7c6df088687c32f73,753164,1,3.49,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Tyrant (753164),2025-12-04T08:54:12.428Z
69314c3465c2e0bf14270850,6916abd9c6df088687c32f79,753292,1,3.49,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Emotional Intelligence (753292),2025-12-04T08:54:12.428Z
69314c3565c2e0bf14270856,6916abd6c6df088687c32f6b,753106,3,3.49,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,The Bay at Midnight (753106),2025-12-04T08:54:13.263Z
69314c3565c2e0bf14270856,6916abd3c6df088687c32f5f,752847,1,28.21,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Grannie's Kitchen - Recipes from The North East of England (752847),2025-12-04T08:54:13.263Z
69314c3565c2e0bf14270856,6916abd1c6df088687c32f59,752669,2,3.49,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,A Falcon Flies (752669),2025-12-04T08:54:13.263Z
