order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692a089b5211049ecee449bb,2025-11-28T20:39:55.810Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100006533,abandoned suspension Vol. 5,Dr. Vincent Christiansen,,English,Comics,,acceptable,39.49,2,78.98,GBP,no,,,,,,paid,delivered,
692a089b5211049ecee449bb,2025-11-28T20:39:55.810Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100027318,immense ecliptic Vol. 5,Lucy Stamm,,English,Self-Help,,good,26.42,2,52.84,GBP,no,,,,,,paid,delivered,
692a089b5211049ecee449bb,2025-11-28T20:39:55.810Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100002161,elastic provider Vol. 5,Sharon Leuschke,,English,Art,,new,6.57,2,13.14,GBP,no,,,,,,paid,delivered,
692a089e5211049ecee449cb,2025-11-28T20:39:58.937Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100004924,lavish reorganisation Vol. 5,Adam Ortiz,,English,Literary Fiction,,acceptable,30.66,3,91.98,GBP,no,,,,,,paid,delivered,
692a089e5211049ecee449cb,2025-11-28T20:39:58.937Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100007695,bad cruelty Vol. 1,Ms. Amanda Muller,,English,Global Literature,,acceptable,16.93,3,50.79,GBP,no,,,,,,paid,delivered,
692a089e5211049ecee449cb,2025-11-28T20:39:58.937Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100025384,defenseless castanet Vol. 4,Ellis Rutherford,,English,Science,,good,11.42,3,34.26,GBP,no,,,,,,paid,delivered,
692a08a15211049ecee449d7,2025-11-28T20:40:01.740Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000295,Test Book #295,Unknown,,English,Finance,,like new,23.49,1,23.49,GBP,no,,,,,,paid,delivered,
692a08a15211049ecee449d7,2025-11-28T20:40:01.740Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100010280,true lamp Vol. 5,Meghan Satterfield,,English,Literary Fiction,,good,24.82,2,49.64,GBP,no,,,,,,paid,delivered,
692a08a15211049ecee449d7,2025-11-28T20:40:01.740Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100006290,growing yin Vol. 5,Pete Jones,,English,Mystery,,good,25.25,3,75.75,GBP,no,,,,,,paid,delivered,
692a08a45211049ecee449e3,2025-11-28T20:40:04.673Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000424,Test Book #424,Unknown,,English,Romance,,acceptable,32.98,3,98.94,GBP,no,,,,,,paid,delivered,
692a08a45211049ecee449e3,2025-11-28T20:40:04.673Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100002468,international toothpick Vol. 2,Alberto Hayes,,English,Marketing,,good,7.41,2,14.82,GBP,no,,,,,,paid,delivered,
692a08a45211049ecee449e3,2025-11-28T20:40:04.673Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100003257,hasty councilman Vol. 4,Jeffrey Reinger,,English,Comics,,very good,43.87,3,131.61,GBP,no,,,,,,paid,delivered,
692a08a75211049ecee449ef,2025-11-28T20:40:07.538Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100007861,chubby tray Vol. 3,Pat Spinka,,English,Leadership,,like new,19.94,3,59.82,GBP,no,,,,,,paid,delivered,
692a08a75211049ecee449ef,2025-11-28T20:40:07.538Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100005206,flowery meadow Vol. 2,Mr. Joe Bartoletti-Koelpin,,English,Cookbooks,,acceptable,25.31,2,50.62,GBP,no,,,,,,paid,delivered,
692a08a75211049ecee449ef,2025-11-28T20:40:07.538Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100009578,gray whale Vol. 1,Sadie Leuschke,,English,Mystery,,new,39.75,2,79.50,GBP,no,,,,,,paid,delivered,
