order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692472d23677258d592934e4,2025-11-24T14:59:30.432Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",GR67110,9780772221322,Big reach.,Kevin Thompson,1th,Italian,,,new,79.68,1,79.68,GBP,no,,,csv,GR67110,,paid,processing,
692472d23677258d592934e4,2025-11-24T14:59:30.432Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100007091,unsung milestone Vol. 3,Evan Wilkinson,,English,Graphic Novels,,very good,7.79,1,7.79,GBP,no,,,,,,paid,processing,
692472d23677258d592934e4,2025-11-24T14:59:30.432Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",PN40229,9781606926642,Produce attack.,Luis Reyes,2th,German,Humorous Fiction,,like new,55.86,2,111.72,GBP,yes,0.30,"humor, absurdist, food",csv,PN40229,,paid,processing,
692472d43677258d592934ef,2025-11-24T14:59:32.045Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100008634,candid confusion Vol. 2,Lloyd Bosco,,English,Test Prep,,acceptable,29.97,3,89.91,GBP,no,,,,,,paid,processing,
692472d43677258d592934ef,2025-11-24T14:59:32.045Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100000773,right accelerator Vol. 4,Clay Kuphal,,English,Science Fiction,,new,15.36,2,30.72,GBP,yes,0.75,"Futuristic, Volume 4, New Release",,,,paid,processing,
692472d43677258d592934ef,2025-11-24T14:59:32.045Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",VL78462,9781074256913,Guess power.,Deborah Booth,2th,Spanish,Earth Sciences,,very good,43.56,1,43.56,GBP,yes,0.55,"rock properties, geology, data processing",csv,VL78462,,paid,processing,
692472d53677258d592934fa,2025-11-24T14:59:33.569Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100025580,ignorant chairperson Vol. 5,Jamie McKenzie,,English,Mystery,,very good,13.77,1,13.77,GBP,no,,,,,,paid,processing,
692472d53677258d592934fa,2025-11-24T14:59:33.569Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100008434,worthy goat Vol. 2,Evan Emard,,English,Graphic Novels,,very good,27.60,2,55.20,GBP,no,,,,,,paid,processing,
692472d53677258d592934fa,2025-11-24T14:59:33.569Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100019657,celebrated lyre Vol. 5,Johnnie Zboncak,,English,Photography,,like new,38.37,2,76.74,GBP,no,,,,,,paid,processing,
692472d73677258d59293505,2025-11-24T14:59:35.123Z,6888f7e9e9896d7bd5cc4727,Test User,,0000000000,"{""fullName"":""Test User"",""phoneNumber"":""0000000000"",""addressLine1"":""123 Street"",""city"":""London"",""postalCode"":""SW1A 1AA"",""country"":""GB""}",N/A,978-3-100011512,pastel recovery Vol. 3,Dr. Nicole Crist,,English,Cookbooks,,like new,13.19,2,26.38,GBP,no,,,,,,paid,processing,
