order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address_line1,shipping_address_line2,shipping_city,shipping_state,shipping_postcode,shipping_country,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692ed2f01e69e0ead8cb694e,2025-12-02T11:52:16.877Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100000894,acclaimed typeface Vol. 5,Krystal McClure,,English,Art & Design,,like new,13.12,1,13.12,GBP,yes,0.70,"Typography, Graphic Design, Art",,,,paid,processing,
692ed2f01e69e0ead8cb694e,2025-12-02T11:52:16.877Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100008556,oblong procurement Vol. 5,Nora Price,,English,Asian Literature,,good,22.66,3,67.98,GBP,no,,,,,,paid,processing,
692ed2f01e69e0ead8cb694e,2025-12-02T11:52:16.877Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100011216,unsung seal Vol. 4,Greg Schimmel,,English,Comics,,very good,9.39,3,28.17,GBP,no,,,,,,paid,processing,
692ed2f11e69e0ead8cb6956,2025-12-02T11:52:17.939Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100015013,basic concentration Vol. 3,Curtis Schulist,,English,Travel,,acceptable,21.53,3,64.59,GBP,no,,,,,,paid,processing,
692ed2f11e69e0ead8cb6956,2025-12-02T11:52:17.939Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100003595,bony atrium Vol. 5,Phillip Hilpert,,English,Psychology,,good,27.82,2,55.64,GBP,no,,,,,,paid,processing,
692ed2f11e69e0ead8cb6956,2025-12-02T11:52:17.939Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100002560,extroverted scenario Vol. 1,Adrienne Pfannerstill,,English,Leadership,,like new,20.25,1,20.25,GBP,no,,,,,,paid,processing,
692ed2f21e69e0ead8cb695c,2025-12-02T11:52:18.765Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100000114,Test Book #114,Unknown,,English,Uncategorized,,like new,28.56,1,28.56,GBP,yes,0.50,"Unknown, English, Like New",,,,paid,processing,
692ed2f21e69e0ead8cb695c,2025-12-02T11:52:18.765Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100019069,round drive Vol. 5,Bernice Bogisich,,English,Business,,like new,42.35,2,84.70,GBP,no,,,,,,paid,processing,
692ed2f21e69e0ead8cb695c,2025-12-02T11:52:18.765Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100002795,profuse rawhide Vol. 1,Angela Mueller,,English,YA Fiction,,very good,25.51,3,76.53,GBP,no,,,,,,paid,processing,
692ed2f31e69e0ead8cb6962,2025-12-02T11:52:19.717Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100001939,key vista Vol. 5,Jesus Kshlerin I,,English,Language Learning,,new,9.67,1,9.67,GBP,no,,,,,,paid,processing,
692ed2f31e69e0ead8cb6962,2025-12-02T11:52:19.717Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100023573,aware characterization Vol. 5,Keith Swaniawski,,English,Academic,,acceptable,12.01,3,36.03,GBP,no,,,,,,paid,processing,
692ed2f31e69e0ead8cb6962,2025-12-02T11:52:19.717Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100003249,vast rosemary Vol. 1,Willard Reynolds,,English,Poetry,,new,33.59,1,33.59,GBP,no,,,,,,paid,processing,
692ed2f41e69e0ead8cb6968,2025-12-02T11:52:20.622Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100006692,well-lit marksman Vol. 2,Jamie Witting Sr.,,English,Photography,,like new,37.35,1,37.35,GBP,no,,,,,,paid,processing,
692ed2f41e69e0ead8cb6968,2025-12-02T11:52:20.622Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100012657,vivid tenant Vol. 1,Bennie Dach,,English,Humor,,good,18.09,2,36.18,GBP,no,,,,,,paid,processing,
692ed2f41e69e0ead8cb6968,2025-12-02T11:52:20.622Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,221B Baker Street,,Liverpool,London,NW1 6XE,GB,N/A,978-3-100000571,downright chiffonier Vol. 1,Tara Rice,,English,Fantasy,,acceptable,19.25,1,19.25,GBP,no,,,,,,paid,processing,
