order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
692a0970ee91de00e7b1b112,2025-11-28T20:43:28.181Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000668,Test Book #668,Unknown,,English,Textbooks,,acceptable,9.96,3,29.88,GBP,no,,,,,,paid,processing,
692a0970ee91de00e7b1b112,2025-11-28T20:43:28.181Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100001638,crushing comparison Vol. 1,Darryl Feeney,,English,Memoir,,like new,39.07,1,39.07,GBP,no,,,,,,paid,processing,
692a0970ee91de00e7b1b112,2025-11-28T20:43:28.181Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100008794,probable divine Vol. 4,Joey Hyatt,,English,Essays,,very good,30.38,1,30.38,GBP,no,,,,,,paid,processing,
692a0971ee91de00e7b1b11a,2025-11-28T20:43:29.026Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100012874,paltry lounge Vol. 1,Eddie Legros,,English,Global Literature,,good,13.92,1,13.92,GBP,no,,,,,,paid,processing,
692a0971ee91de00e7b1b11a,2025-11-28T20:43:29.026Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100005724,steel corporation Vol. 3,Sue Muller,,English,Global Literature,,acceptable,32.95,3,98.85,GBP,no,,,,,,paid,processing,
692a0971ee91de00e7b1b11a,2025-11-28T20:43:29.026Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100007336,lumpy premise Vol. 4,Ramiro Pfeffer,,English,Psychology,,good,21.01,2,42.02,GBP,no,,,,,,paid,processing,
692a0971ee91de00e7b1b120,2025-11-28T20:43:29.752Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100006672,agitated order Vol. 1,Vernon Farrell,,English,Thriller,,acceptable,17.14,1,17.14,GBP,no,,,,,,paid,processing,
692a0971ee91de00e7b1b120,2025-11-28T20:43:29.752Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,5678,The Hobbit,J.R.R. Tolkien,,English,Fantasy Fiction,,like new,10.50,3,31.50,GBP,yes,0.99,"Middle Earth, Dragons, Adventure",csv,5678,,paid,processing,
692a0971ee91de00e7b1b120,2025-11-28T20:43:29.752Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100013638,unsightly boyfriend Vol. 4,Shirley Kiehn,,English,Asian Literature,,acceptable,28.80,2,57.60,GBP,no,,,,,,paid,processing,
692a0972ee91de00e7b1b126,2025-11-28T20:43:30.445Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100002062,coordinated requirement Vol. 2,Phil Hamill III,,English,Adventure,,new,30.72,1,30.72,GBP,no,,,,,,paid,processing,
