order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
6924be3303598a7c6c898b9a,2025-11-24T20:21:07.934Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",AT91615,9780329847821,Federal so including.,Robert Nash,2th,English,Law,,new,8.00,1,8.00,GBP,yes,0.65,"Law, Federal Law, Legal Reference",csv,AT91615,,paid,out_for_delivery,
6924be3303598a7c6c898b9a,2025-11-24T20:21:07.934Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100007788,petty unibody Vol. 3,Herbert Turner,,English,Travel,,like new,13.59,1,13.59,GBP,no,,,,,,paid,out_for_delivery,
6924be3303598a7c6c898b9a,2025-11-24T20:21:07.934Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",HB95291,9781894976183,Level here difficult.,Kenneth Moore,2th,Italian,Uncategorized,,acceptable,56.25,2,112.50,GBP,yes,0.05,"unknown, unidentified, miscellaneous",csv,HB95291,,paid,out_for_delivery,
6924be3603598a7c6c898ba7,2025-11-24T20:21:10.647Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000524,right halt Vol. 3,Dr. Heidi Fay,,English,Unknown,,new,36.97,3,110.91,GBP,yes,0.60,"Volume 3, New Book, English Language",,,,paid,out_for_delivery,
6924be3603598a7c6c898ba7,2025-11-24T20:21:10.647Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100013009,crooked tomb Vol. 5,Randy Kovacek,,English,Adventure,,good,20.15,3,60.45,GBP,no,,,,,,paid,out_for_delivery,
6924be3603598a7c6c898ba7,2025-11-24T20:21:10.647Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000040,Test Book #40,Unknown,,English,Uncategorized,,acceptable,14.04,2,28.08,GBP,yes,0.50,"Unknown, English, Acceptable Condition",,,,paid,out_for_delivery,
6924be3903598a7c6c898bb2,2025-11-24T20:21:13.365Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100006695,definite produce Vol. 1,Pablo Spinka-Sanford,,English,Graphic Novels,,acceptable,30.38,3,91.14,GBP,no,,,,,,paid,out_for_delivery,
6924be3903598a7c6c898bb2,2025-11-24T20:21:13.365Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100024677,sarcastic co-producer Vol. 1,Kim West V,,English,Graphic Novels,,good,36.72,2,73.44,GBP,no,,,,,,paid,out_for_delivery,
6924be3903598a7c6c898bb2,2025-11-24T20:21:13.365Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100022101,foolish injunction Vol. 5,Sadie Doyle,,English,LGBTQ+ Fiction,,like new,13.38,2,26.76,GBP,no,,,,,,paid,out_for_delivery,
6924be3c03598a7c6c898bbd,2025-11-24T20:21:16.204Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000403,immaculate mainstream Vol. 2,Bonnie Upton,,English,Unknown,,very good,31.86,1,31.86,GBP,yes,0.70,"Immaculate Mainstream, Volume 2, English",,,,paid,out_for_delivery,
6924be3c03598a7c6c898bbd,2025-11-24T20:21:16.204Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100010733,variable request Vol. 4,Mr. Freddie Schulist,,English,Travel,,new,15.89,2,31.78,GBP,no,,,,,,paid,out_for_delivery,
6924be3c03598a7c6c898bbd,2025-11-24T20:21:16.204Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100001496,able configuration Vol. 4,Gordon Goodwin,,English,Academic,,good,28.79,1,28.79,GBP,no,,,,,,paid,out_for_delivery,
6924be3f03598a7c6c898bc8,2025-11-24T20:21:19.109Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000907,hidden pine Vol. 2,Noah Goldner,,English,Unknown,,like new,24.46,3,73.38,GBP,yes,0.70,"Volume 2, Noah Goldner, English",,,,paid,out_for_delivery,
6924be3f03598a7c6c898bc8,2025-11-24T20:21:19.109Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100010072,acceptable grandson Vol. 4,Ed Wilkinson,,English,Leadership,,new,43.16,2,86.32,GBP,no,,,,,,paid,out_for_delivery,
6924be3f03598a7c6c898bc8,2025-11-24T20:21:19.109Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100006775,frank glider Vol. 5,Pearl Haag,,English,Thriller,,good,20.40,1,20.40,GBP,no,,,,,,paid,out_for_delivery,
