order_id,order_date,user_id,customer_name,customer_email,customer_phone,shipping_address,sku,isbn,title,author,edition,language,category,tags,condition,price,quantity,total_price,currency,ai_metadata_filled,ai_confidence_score,auto_tags,sync_source,inventory_sync_id,payment_reference,payment_status,order_status,receipt_url
6924beb24e5a8f9b2d37aa85,2025-11-24T20:23:14.959Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100018691,present mainstream Vol. 2,Eric Tremblay,,English,Leadership,,new,23.56,1,23.56,GBP,no,,,,,,paid,in_transit,
6924beb24e5a8f9b2d37aa85,2025-11-24T20:23:14.959Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000026,Test Book #26,Unknown,,English,Unknown,,very good,28.13,3,84.39,GBP,yes,0.10,"Unknown, English, Very Good Condition",,,,paid,in_transit,
6924beb24e5a8f9b2d37aa85,2025-11-24T20:23:14.959Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100020631,feline toothpick Vol. 5,Dr. Rodolfo Kulas,,English,True Crime,,like new,9.43,1,9.43,GBP,no,,,,,,paid,in_transit,
6924beb54e5a8f9b2d37aa92,2025-11-24T20:23:17.538Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100006283,lighthearted gripper Vol. 1,Mrs. Beulah Emmerich,,English,Humor,,very good,11.67,2,23.34,GBP,no,,,,,,paid,in_transit,
6924beb54e5a8f9b2d37aa92,2025-11-24T20:23:17.538Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100005461,classic scaffold Vol. 3,Sean Ruecker,,English,Latin American Literature,,new,41.07,1,41.07,GBP,no,,,,,,paid,in_transit,
6924beb54e5a8f9b2d37aa92,2025-11-24T20:23:17.538Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100019078,fearless bug Vol. 5,Ramona Blick I,,English,Comics,,new,43.02,1,43.02,GBP,no,,,,,,paid,in_transit,
6924beb74e5a8f9b2d37aa9c,2025-11-24T20:23:19.867Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100018489,svelte representation Vol. 2,Kristi Bednar,,English,Investing,,like new,12.50,2,25.00,GBP,no,,,,,,paid,in_transit,
6924beb74e5a8f9b2d37aa9c,2025-11-24T20:23:19.867Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100004672,ambitious brochure Vol. 2,Trevor Stehr,,English,LGBTQ+ Fiction,,good,28.17,3,84.51,GBP,no,,,,,,paid,in_transit,
6924beb74e5a8f9b2d37aa9c,2025-11-24T20:23:19.867Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100009843,deep wafer Vol. 5,Courtney Schumm,,English,Romance,,good,41.20,2,82.40,GBP,no,,,,,,paid,in_transit,
6924beba4e5a8f9b2d37aaa6,2025-11-24T20:23:22.358Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100022128,last dish Vol. 1,Dr. Edward Walter,,English,Language Learning,,new,9.50,3,28.50,GBP,no,,,,,,paid,in_transit,
6924beba4e5a8f9b2d37aaa6,2025-11-24T20:23:22.358Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100005368,spotless overcoat Vol. 4,Phillip Littel,,English,Leadership,,very good,36.16,3,108.48,GBP,no,,,,,,paid,in_transit,
6924beba4e5a8f9b2d37aaa6,2025-11-24T20:23:22.358Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100013543,blank instructor Vol. 5,Estelle Bogisich,,English,Investing,,acceptable,10.45,2,20.90,GBP,no,,,,,,paid,in_transit,
6924bebd4e5a8f9b2d37aab0,2025-11-24T20:23:25.435Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100001609,cultivated configuration Vol. 2,Justin Kuhlman,,English,YA Fiction,,acceptable,29.80,2,59.60,GBP,no,,,,,,paid,in_transit,
6924bebd4e5a8f9b2d37aab0,2025-11-24T20:23:25.435Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100026564,lonely brief Vol. 4,Austin Daniel,,English,Marketing,,good,31.89,3,95.67,GBP,no,,,,,,paid,in_transit,
6924bebd4e5a8f9b2d37aab0,2025-11-24T20:23:25.435Z,6888f7e9e9896d7bd5cc4727,John Test Doe,,07123456789,"{""fullName"":""John Test Doe"",""phoneNumber"":""07123456789"",""addressLine1"":""221B Baker Street"",""addressLine2"":"""",""city"":""London"",""state"":"""",""postalCode"":""NW1 6XE"",""country"":""GB""}",N/A,978-3-100000237,Test Book #237,Unknown,,English,Children’s Books,,very good,15.84,2,31.68,GBP,no,,,,,,paid,in_transit,
