OrderId,orderItemId,sku,quantity,price,shippingfee,Name,address1,address2,city,county,postcode,country,phone,email,title,date
69302e2f40d7923c504c1ea0,691aeeee95f1c21160648768,NC34975,3,80.70,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,A generation argue.,2025-12-03T12:33:51.653Z
69302e2f40d7923c504c1ea0,6919332ba1ef0ba0c2c5b5e6,UT10287,2,62.50,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Why one deal grow feeling.,2025-12-03T12:33:51.653Z
69302e2f40d7923c504c1ea0,690a633fcc02caeb6d1a1020,CLEAR-1762288447533-0,3,6.79,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Ashes Beneath the Clocktower,2025-12-03T12:33:51.653Z
69302e3040d7923c504c1ea6,69193353a1ef0ba0c2c5b68c,KP01091,1,38.30,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Develop accept at build eight.,2025-12-03T12:33:52.423Z
69302e3040d7923c504c1ea6,691aeefc95f1c2116064879f,BN41220,2,19.23,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Teach determine director.,2025-12-03T12:33:52.423Z
69302e3040d7923c504c1ea6,6919331da1ef0ba0c2c5b5b7,AY04614,3,64.42,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Program professor.,2025-12-03T12:33:52.423Z
69302e3140d7923c504c1eac,690a55f788783673b3931746,CLEARNEW-8,3,30.21,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,The Broken Compass,2025-12-03T12:33:53.218Z
69302e3140d7923c504c1eac,690a61a73ae28fee5bef7ea0,CLEAR-1762288039642-13,3,5.29,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,The Lighthouse Without a Keeper,2025-12-03T12:33:53.218Z
69302e3140d7923c504c1eac,690a55f788783673b393172e,CHILDNEW-4,3,13.21,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Ollie’s Big Ocean Trip,2025-12-03T12:33:53.218Z
69302e3140d7923c504c1eb2,6919331ca1ef0ba0c2c5b5b0,ZM16269,3,31.82,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Responsibility energy officer.,2025-12-03T12:33:53.993Z
69302e3140d7923c504c1eb2,691aef3195f1c21160648870,KU50499,2,14.57,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Information report grow writer.,2025-12-03T12:33:53.993Z
69302e3140d7923c504c1eb2,691aef2895f1c21160648850,GR67110,1,79.68,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Big reach.,2025-12-03T12:33:53.993Z
69302e3240d7923c504c1eb8,690a5ffa4b2fa7705cc8761c,CHILD-1762287610152-10,3,10.59,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Ella and the Moonlight Parade,2025-12-03T12:33:54.751Z
69302e3240d7923c504c1eb8,690a61a73ae28fee5bef7e85,CHILD-1762288039640-6,1,14.36,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Milo and the Midnight Circus,2025-12-03T12:33:54.751Z
69302e3240d7923c504c1eb8,69193349a1ef0ba0c2c5b664,QJ84508,1,59.68,4.99,John Test Doe,221B Baker Street,,Liverpool,London,NW1 6XE,GB,07123456789,donmissile@gmail.com,Nature tell line fish degree.,2025-12-03T12:33:54.751Z
